handicap,odds,participant_name,name,description,AwayTeam,HomeTeam,game_date,scoresMatch,hitsMatch,scores10,scores,Home
3.5,80.0,de'anthony melton,Over,Total Assists,PHX,PHI,2023-11-04,2.0,0.0,10.0,4.0,True
1.5,74.07407407407408,drew eubanks,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
2.5,80.0,eric gordon,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
2.5,86.95652173913044,grayson allen,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
5.5,90.9090909090909,joel embiid,Over,Total Assists,PHX,PHI,2023-11-04,2.0,0.0,10.0,5.0,True
3.5,95.23809523809524,jordan goodwin,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
3.5,120.0,jusuf nurkic,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
1.5,66.66666666666666,keita bates-diop,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
5.5,105.0,kevin durant,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
2.5,125.0,patrick beverley,Over,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,True
0.5,100.0,paul reed,Over,Total Assists,PHX,PHI,2023-11-04,2.0,0.0,10.0,6.0,True
2.5,140.0,tobias harris,Over,Total Assists,PHX,PHI,2023-11-04,2.0,2.0,10.0,3.0,True
5.5,95.23809523809524,tyrese maxey,Over,Total Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
3.5,95.23809523809524,de'anthony melton,Under,Total Assists,PHX,PHI,2023-11-04,2.0,2.0,10.0,6.0,True
1.5,105.0,drew eubanks,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
2.5,95.23809523809524,eric gordon,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
2.5,86.95652173913044,grayson allen,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
5.5,83.33333333333334,joel embiid,Under,Total Assists,PHX,PHI,2023-11-04,2.0,2.0,10.0,5.0,True
3.5,80.0,jordan goodwin,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
0.5,130.0,josh okogie,Under,Total Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,2.0,False
3.5,62.5,jusuf nurkic,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
1.5,115.0,keita bates-diop,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
5.5,74.07407407407408,kevin durant,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
0.5,76.92307692307693,paul reed,Under,Total Assists,PHX,PHI,2023-11-04,2.0,2.0,10.0,4.0,True
5.5,80.0,tyrese maxey,Under,Total Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,7.0,True
0.5,130.0,yuta watanabe,Under,Total Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
12.5,95.23809523809524,de'anthony melton,Over,Total Points And Assists,PHX,PHI,2023-11-04,2.0,0.0,10.0,4.0,True
8.5,105.0,drew eubanks,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
17.5,76.92307692307693,eric gordon,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
14.5,76.92307692307693,grayson allen,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
35.5,95.23809523809524,joel embiid,Over,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
10.5,100.0,jordan goodwin,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
6.5,90.9090909090909,josh okogie,Over,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,7.0,False
14.5,100.0,jusuf nurkic,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
11.5,76.92307692307693,keita bates-diop,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
17.5,95.23809523809524,kelly oubre,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,True
34.5,80.0,kevin durant,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
5.5,95.23809523809524,patrick beverley,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,True
4.5,110.0,paul reed,Over,Total Points And Assists,PHX,PHI,2023-11-04,2.0,0.0,10.0,6.0,True
17.5,83.33333333333334,tobias harris,Over,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
29.5,95.23809523809524,tyrese maxey,Over,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
6.5,83.33333333333334,yuta watanabe,Over,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
12.5,80.0,de'anthony melton,Under,Total Points And Assists,PHX,PHI,2023-11-04,2.0,2.0,10.0,6.0,True
8.5,74.07407407407408,drew eubanks,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
17.5,100.0,eric gordon,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
14.5,100.0,grayson allen,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
35.5,80.0,joel embiid,Under,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,7.0,True
10.5,76.92307692307693,jordan goodwin,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
6.5,83.33333333333334,josh okogie,Under,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,False
14.5,76.92307692307693,jusuf nurkic,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
11.5,100.0,keita bates-diop,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
17.5,80.0,kelly oubre,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,True
34.5,95.23809523809524,kevin durant,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
5.5,80.0,patrick beverley,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,True
4.5,71.42857142857143,paul reed,Under,Total Points And Assists,PHX,PHI,2023-11-04,2.0,2.0,10.0,4.0,True
17.5,90.9090909090909,tobias harris,Under,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
29.5,80.0,tyrese maxey,Under,Total Points And Assists,PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
6.5,90.9090909090909,yuta watanabe,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
6.5,90.9090909090909,yuta watanabe,Under,Total Points And Assists,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
16.5,95.23809523809524,de'anthony melton,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,0.0,10.0,3.0,True
13.5,76.92307692307693,drew eubanks,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
20.5,90.9090909090909,eric gordon,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
17.5,86.95652173913044,grayson allen,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
46.5,86.95652173913044,joel embiid,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
13.5,76.92307692307693,jordan goodwin,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
22.5,86.95652173913044,jusuf nurkic,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
15.5,76.92307692307693,keita bates-diop,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
22.5,95.23809523809524,kelly oubre,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,True
42.5,95.23809523809524,kevin durant,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
8.5,100.0,patrick beverley,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,True
8.5,95.23809523809524,paul reed,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,0.0,10.0,7.0,True
24.5,100.0,tobias harris,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
33.5,90.9090909090909,tyrese maxey,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
9.5,86.95652173913044,yuta watanabe,Over,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
16.5,80.0,de'anthony melton,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,2.0,10.0,7.0,True
13.5,100.0,drew eubanks,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
20.5,83.33333333333334,eric gordon,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
17.5,86.95652173913044,grayson allen,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
46.5,86.95652173913044,joel embiid,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
13.5,100.0,jordan goodwin,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
22.5,86.95652173913044,jusuf nurkic,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
15.5,100.0,keita bates-diop,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
22.5,80.0,kelly oubre,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,True
42.5,80.0,kevin durant,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
8.5,76.92307692307693,patrick beverley,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,True
8.5,80.0,paul reed,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,2.0,10.0,3.0,True
24.5,76.92307692307693,tobias harris,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,1.0,10.0,7.0,True
33.5,83.33333333333334,tyrese maxey,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
9.5,86.95652173913044,yuta watanabe,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
9.5,86.95652173913044,yuta watanabe,Under,"Total Points, Rebounds And Assists",PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
7.5,90.9090909090909,de'anthony melton,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
12.5,100.0,devin booker,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,0.0,10.0,4.0,False
7.5,90.9090909090909,drew eubanks,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
5.5,125.0,eric gordon,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
5.5,71.42857142857143,grayson allen,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
16.5,80.0,joel embiid,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,0.0,10.0,4.0,True
6.5,86.95652173913044,jordan goodwin,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
11.5,83.33333333333334,jusuf nurkic,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
5.5,76.92307692307693,keita bates-diop,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
5.5,71.42857142857143,kelly oubre,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,True
12.5,100.0,kevin durant,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
4.5,71.42857142857143,patrick beverley,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,True
4.5,83.33333333333334,paul reed,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,0.0,10.0,8.0,True
8.5,110.0,tobias harris,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,2.0,True
9.5,90.9090909090909,tyrese maxey,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,2.0,10.0,4.0,True
3.5,83.33333333333334,yuta watanabe,Over,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
7.5,83.33333333333334,de'anthony melton,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,7.0,True
12.5,76.92307692307693,devin booker,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,2.0,10.0,6.0,False
7.5,83.33333333333334,drew eubanks,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
5.5,60.60606060606061,eric gordon,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
5.5,105.0,grayson allen,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
16.5,95.23809523809524,joel embiid,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,2.0,10.0,6.0,True
6.5,86.95652173913044,jordan goodwin,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
11.5,90.9090909090909,jusuf nurkic,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
5.5,100.0,keita bates-diop,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
5.5,110.0,kelly oubre,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,True
12.5,76.92307692307693,kevin durant,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
4.5,110.0,patrick beverley,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,True
4.5,90.9090909090909,paul reed,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,2.0,10.0,2.0,True
8.5,71.42857142857143,tobias harris,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,8.0,True
9.5,83.33333333333334,tyrese maxey,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,2.0,0.0,10.0,6.0,True
3.5,90.9090909090909,yuta watanabe,Under,Total Assists And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
0.5,150.0,de'anthony melton,Over,Total Blocks,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
1.5,130.0,drew eubanks,Over,Total Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
1.5,71.42857142857143,joel embiid,Over,Total Blocks,PHX,PHI,2023-11-04,2.0,1.0,10.0,5.0,True
0.5,76.92307692307693,jusuf nurkic,Over,Total Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
0.5,110.0,patrick beverley,Over,Total Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,True
0.5,105.0,tobias harris,Over,Total Blocks,PHX,PHI,2023-11-04,2.0,0.0,10.0,3.0,True
1.5,110.0,joel embiid,Under,Total Blocks,PHX,PHI,2023-11-04,2.0,1.0,10.0,5.0,True
0.5,100.0,jusuf nurkic,Under,Total Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
0.5,145.0,kevin durant,Under,Total Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
0.5,71.42857142857143,patrick beverley,Under,Total Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,True
0.5,74.07407407407408,tobias harris,Under,Total Blocks,PHX,PHI,2023-11-04,2.0,2.0,10.0,7.0,True
1.5,62.5,de'anthony melton,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
1.5,74.07407407407408,drew eubanks,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
2.5,76.92307692307693,joel embiid,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,0.0,10.0,2.0,True
0.5,80.0,josh okogie,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,0.0,10.0,7.0,False
1.5,90.9090909090909,jusuf nurkic,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
1.5,80.0,kelly oubre,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,True
1.5,80.0,kevin durant,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
1.5,135.0,patrick beverley,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,True
1.5,76.92307692307693,tobias harris,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,0.0,10.0,4.0,True
1.5,105.0,tyrese maxey,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,0.0,10.0,4.0,True
0.5,95.23809523809524,yuta watanabe,Over,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
1.5,120.0,de'anthony melton,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
1.5,105.0,drew eubanks,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
0.5,150.0,eric gordon,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
0.5,130.0,grayson allen,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
2.5,100.0,joel embiid,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,2.0,10.0,8.0,True
0.5,145.0,jordan goodwin,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,1.0,False
0.5,95.23809523809524,josh okogie,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,2.0,10.0,3.0,False
1.5,83.33333333333334,jusuf nurkic,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
0.5,145.0,keita bates-diop,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
1.5,95.23809523809524,kelly oubre,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,True
1.5,95.23809523809524,kevin durant,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
0.5,125.0,paul reed,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,1.0,10.0,1.0,True
1.5,100.0,tobias harris,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,2.0,10.0,6.0,True
1.5,74.07407407407408,tyrese maxey,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,2.0,2.0,10.0,6.0,True
0.5,80.0,yuta watanabe,Under,Total Steals And Blocks,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
8.5,90.9090909090909,de'anthony melton,Over,Total Points,PHX,PHI,2023-11-04,2.0,0.0,10.0,4.0,True
6.5,110.0,drew eubanks,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
15.5,95.23809523809524,eric gordon,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
11.5,86.95652173913044,grayson allen,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
30.5,90.9090909090909,joel embiid,Over,Total Points,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
6.5,95.23809523809524,jordan goodwin,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
7.5,86.95652173913044,josh okogie,Over,Total Points,PHX,PHI,2023-11-04,2.0,0.0,10.0,5.0,False
10.5,83.33333333333334,jusuf nurkic,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
9.5,76.92307692307693,keita bates-diop,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
15.5,76.92307692307693,kelly oubre,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,True
29.5,86.95652173913044,kevin durant,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
2.5,60.60606060606061,patrick beverley,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,True
3.5,76.92307692307693,paul reed,Over,Total Points,PHX,PHI,2023-11-04,2.0,0.0,10.0,6.0,True
15.5,90.9090909090909,tobias harris,Over,Total Points,PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
23.5,83.33333333333334,tyrese maxey,Over,Total Points,PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
5.5,80.0,yuta watanabe,Over,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
8.5,83.33333333333334,de'anthony melton,Under,Total Points,PHX,PHI,2023-11-04,2.0,2.0,10.0,6.0,True
6.5,71.42857142857143,drew eubanks,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
15.5,80.0,eric gordon,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
11.5,86.95652173913044,grayson allen,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
30.5,83.33333333333334,joel embiid,Under,Total Points,PHX,PHI,2023-11-04,2.0,1.0,10.0,7.0,True
6.5,80.0,jordan goodwin,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
7.5,86.95652173913044,josh okogie,Under,Total Points,PHX,PHI,2023-11-04,2.0,2.0,10.0,5.0,False
10.5,90.9090909090909,jusuf nurkic,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
9.5,100.0,keita bates-diop,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
15.5,100.0,kelly oubre,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,True
29.5,86.95652173913044,kevin durant,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
2.5,125.0,patrick beverley,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,True
3.5,100.0,paul reed,Under,Total Points,PHX,PHI,2023-11-04,2.0,2.0,10.0,4.0,True
15.5,83.33333333333334,tobias harris,Under,Total Points,PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
23.5,90.9090909090909,tyrese maxey,Under,Total Points,PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
5.5,95.23809523809524,yuta watanabe,Under,Total Points,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
12.5,90.9090909090909,de'anthony melton,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
12.5,105.0,drew eubanks,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,False
17.5,83.33333333333334,eric gordon,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
14.5,86.95652173913044,grayson allen,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
40.5,86.95652173913044,joel embiid,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,4.0,True
9.5,90.9090909090909,jordan goodwin,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
10.5,86.95652173913044,josh okogie,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,0.0,10.0,5.0,False
19.5,95.23809523809524,jusuf nurkic,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
14.5,100.0,keita bates-diop,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
20.5,80.0,kelly oubre,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,7.0,True
36.5,86.95652173913044,kevin durant,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
5.5,76.92307692307693,patrick beverley,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,True
7.5,83.33333333333334,paul reed,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,0.0,10.0,6.0,True
21.5,83.33333333333334,tobias harris,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,3.0,True
27.5,83.33333333333334,tyrese maxey,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
8.5,83.33333333333334,yuta watanabe,Over,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,False
12.5,83.33333333333334,de'anthony melton,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,7.0,True
12.5,74.07407407407408,drew eubanks,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,False
17.5,90.9090909090909,eric gordon,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
14.5,86.95652173913044,grayson allen,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,6.0,False
40.5,86.95652173913044,joel embiid,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,1.0,10.0,6.0,True
9.5,83.33333333333334,jordan goodwin,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
10.5,86.95652173913044,josh okogie,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,2.0,10.0,5.0,False
19.5,80.0,jusuf nurkic,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,5.0,False
14.5,76.92307692307693,keita bates-diop,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,2.0,False
20.5,95.23809523809524,kelly oubre,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,3.0,True
36.5,86.95652173913044,kevin durant,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,8.0,False
5.5,100.0,patrick beverley,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,0.0,0.0,10.0,4.0,True
7.5,90.9090909090909,paul reed,Under,Total Points And Rebounds,PHX,PHI,2023-11-04,2.0,2.0,10.0,4.0,True
